timestamp,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,rssi_dbm
1776702578.345820,0.86858818,0.87049448,0.86085420,0.83964291,0.81859714,0.79771923,0.77741533,0.75633252,0.73095519,0.72762041,0.72461145,0.73360992,0.75207120,0.77519785,0.79677289,0.80911889,0.81265158,0.81265158,0.80990489,0.80143295,0.79105684,0.43176270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36450611,0.65161414,0.65530933,0.64689469,0.63371202,0.63244105,0.62641103,0.62448606,0.61986268,0.63501350,0.66235323,0.68115422,0.71101601,0.73503835,0.75305472,0.76619201,0.77395717,0.77678157,0.79058892,0.79293538,0.79507023,0.78150273,-45.0000
1776702578.390457,0.87166724,0.86971759,0.85607753,0.83015853,0.79447086,0.76170777,0.72863764,0.69341054,0.66231798,0.67067833,0.69465531,0.72277408,0.75961181,0.78583816,0.80340258,0.81654437,0.81696648,0.81557640,0.80848378,0.78905842,0.77428330,0.45573667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37922689,0.69049332,0.68866470,0.67988289,0.67031177,0.65716023,0.62932889,0.59845738,0.56911488,0.56475544,0.57859752,0.62932918,0.67834295,0.72717076,0.74929284,0.77665325,0.79415096,0.79957287,0.80462373,0.81399372,0.80643895,0.78482872,-45.0000
1776702578.456465,0.83238824,0.83629884,0.83100753,0.80525648,0.77854554,0.74909393,0.69949221,0.63410582,0.54642862,0.44513197,0.46509120,0.54093457,0.62701446,0.67905705,0.72529657,0.74760274,0.75341694,0.75825077,0.74908373,0.73286618,0.71374990,0.38850110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32061794,0.65313100,0.65402085,0.65416638,0.64806265,0.63537277,0.60024706,0.55828077,0.47679528,0.35248001,0.34121895,0.43429001,0.55745073,0.63885419,0.69133225,0.74106963,0.76551953,0.78748651,0.79156828,0.81061325,0.80515625,0.78992837,-46.0000
1776702578.497689,0.93271981,0.93951453,0.93310573,0.90985852,0.88231624,0.85078000,0.80951012,0.75583637,0.67522120,0.61882601,0.62497318,0.67931644,0.74597394,0.80042457,0.83830610,0.86080234,0.86918473,0.86649445,0.85757590,0.83844328,0.82307519,0.48943410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45172044,0.75201874,0.76676967,0.77655202,0.77244962,0.76763680,0.74952621,0.71766933,0.66563216,0.60721096,0.53628634,0.52822181,0.60817615,0.69892391,0.76235447,0.81164141,0.84650083,0.87042169,0.88771734,0.90672923,0.90901584,0.89722853,-45.0000
1776702578.564025,0.93427587,0.93367327,0.91850478,0.88824486,0.85304511,0.80968223,0.75293787,0.67902045,0.56770092,0.53004031,0.61294446,0.70223091,0.76711075,0.81332157,0.84034270,0.85785331,0.86129800,0.85940160,0.84715326,0.82568167,0.80626461,0.47482435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44184911,0.76377085,0.76359744,0.74253035,0.71902156,0.67629716,0.62401791,0.53650769,0.38922047,0.39137259,0.56140927,0.67097566,0.74035647,0.79830386,0.83799563,0.86226493,0.87691790,0.88269722,0.89003332,0.89296930,0.87873024,0.84767453,-40.0000
1776702578.616907,0.85257031,0.85858378,0.85611071,0.83278165,0.81028113,0.78388231,0.73113305,0.67185076,0.56816480,0.44029681,0.39383805,0.47050229,0.61233736,0.68961055,0.73791697,0.76425911,0.77638125,0.78520630,0.78183160,0.76495613,0.74690340,0.42050255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38723243,0.68825308,0.69507782,0.69946468,0.69083172,0.67512130,0.64146659,0.58664885,0.50145483,0.39991277,0.33666016,0.40007850,0.54949378,0.64640934,0.71162408,0.74899318,0.78397454,0.80396253,0.82188348,0.83928643,0.83770470,0.81796728,-45.0000
1776702578.660767,0.86422550,0.88025945,0.88397822,0.87487116,0.86139934,0.84842837,0.83254161,0.80287140,0.76537211,0.70687655,0.64161796,0.61023378,0.66542592,0.71723493,0.75547138,0.78664287,0.80317742,0.80674835,0.80794630,0.80617791,0.79934833,0.46394923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38183238,0.68824701,0.71296851,0.73248826,0.73934678,0.74781243,0.74757954,0.74625522,0.72743566,0.70555112,0.66721598,0.61177769,0.56897390,0.61033481,0.68289486,0.73171759,0.77170897,0.80282183,0.83117996,0.86007385,0.87173695,0.87190710,-44.0000
1776702578.719051,0.83898894,0.84269588,0.83913165,0.82028975,0.80567613,0.78874018,0.77077033,0.74496414,0.70645900,0.67656024,0.65664443,0.65719804,0.68887270,0.71430222,0.74452411,0.76526955,0.76953448,0.77157452,0.77361813,0.77600408,0.77074829,0.45540581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34196104,0.64635066,0.64274302,0.63410958,0.62849866,0.62275139,0.61256209,0.60126441,0.59496653,0.59501169,0.61971423,0.65012507,0.68460145,0.70868009,0.72919105,0.75156753,0.76208666,0.77361832,0.78431919,0.79083253,0.79183930,0.77956960,-44.0000
1776702578.781703,0.80334344,0.79258722,0.77394093,0.74742564,0.73291986,0.73012262,0.73152278,0.73238400,0.73336317,0.74522461,0.75200319,0.74677385,0.74394119,0.74819209,0.75094237,0.74898510,0.74910210,0.74602382,0.74437455,0.73693296,0.73219611,0.41090535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31765272,0.57880848,0.56270939,0.50350221,0.45372218,0.48029707,0.48789758,0.54220607,0.59340924,0.65305712,0.68448621,0.71794019,0.73308249,0.74600983,0.75338227,0.74587511,0.73561917,0.72597460,0.71631660,0.70237958,0.68438411,0.66713109,-41.0000
1776702578.829689,0.80995057,0.79584008,0.78185822,0.74708557,0.71062425,0.68512420,0.64681724,0.60828357,0.58747385,0.59945963,0.63806338,0.66203290,0.69739651,0.72565664,0.74522042,0.74982272,0.74862524,0.73801969,0.73127686,0.71422241,0.69921175,0.40664989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31266938,0.60452117,0.60360411,0.55612042,0.51724376,0.50021482,0.43018050,0.40275252,0.42050255,0.41115168,0.49214247,0.58485138,0.64854444,0.69619847,0.72330323,0.73811564,0.74231254,0.74662788,0.73965808,0.73488644,0.70804245,0.66953097,-45.0000
