logged_at,refresh_index,uptime_seconds,frame_count,time_window_seconds,latest_frame_timestamp,rssi_dbm,motion_state,status_text,is_calibrated,calibration_progress,motion_energy,foreground_ratio,peak_delta
2026-04-20T23:21:58,88,34.798,80,0.749,2026-04-20T23:21:58.317,-44.00,IDLE,背景穩定,1,1.0000,0.024005,0.000000,0.086724
2026-04-20T23:21:58,89,34.892,80,0.749,2026-04-20T23:21:58.317,-44.00,IDLE,背景穩定,1,1.0000,0.024005,0.000000,0.086724
2026-04-20T23:21:59,90,35.487,80,0.839,2026-04-20T23:21:59.045,-40.00,IDLE,背景穩定,1,1.0000,0.022840,0.000000,0.049332
2026-04-20T23:21:59,91,35.617,80,0.839,2026-04-20T23:21:59.045,-40.00,IDLE,背景穩定,1,1.0000,0.022840,0.000000,0.049332
2026-04-20T23:22:00,92,37.107,80,0.579,2026-04-20T23:22:00.618,-43.00,IDLE,背景穩定,1,1.0000,0.033787,0.000000,0.067609
2026-04-20T23:22:01,93,37.795,80,0.768,2026-04-20T23:22:01.303,-43.00,IDLE,背景穩定,1,1.0000,0.016545,0.000000,0.072747
2026-04-20T23:22:02,94,39.107,80,0.799,2026-04-20T23:22:02.634,-44.00,IDLE,背景穩定,1,1.0000,0.021663,0.000000,0.088181
2026-04-20T23:22:03,95,39.782,80,0.755,2026-04-20T23:22:03.318,-45.00,IDLE,背景穩定,1,1.0000,0.026417,0.000000,0.074985
2026-04-20T23:22:04,96,41.098,80,0.765,2026-04-20T23:22:04.638,-40.00,IDLE,背景穩定,1,1.0000,0.022190,0.000000,0.075633
2026-04-20T23:22:05,97,41.530,80,0.844,2026-04-20T23:22:05.064,-43.00,IDLE,背景穩定,1,1.0000,0.018631,0.000000,0.047878
2026-04-20T23:22:06,98,43.078,80,0.788,2026-04-20T23:22:06.627,-43.00,IDLE,背景穩定,1,1.0000,0.034832,0.000000,0.103328
2026-04-20T23:22:07,99,43.444,80,0.810,2026-04-20T23:22:07.016,-40.00,IDLE,背景穩定,1,1.0000,0.022344,0.000000,0.096419
2026-04-20T23:22:08,100,45.081,80,0.806,2026-04-20T23:22:08.625,-39.00,IDLE,背景穩定,1,1.0000,0.048492,0.000000,0.108987
2026-04-20T23:22:09,101,45.932,80,0.736,2026-04-20T23:22:09.432,-39.00,IDLE,背景穩定,1,1.0000,0.025514,0.000000,0.090886
2026-04-20T23:22:10,102,47.092,80,0.726,2026-04-20T23:22:10.638,-38.00,IDLE,背景穩定,1,1.0000,0.037048,0.000000,0.131053
2026-04-20T23:22:11,103,47.895,80,0.802,2026-04-20T23:22:11.427,-39.00,IDLE,背景穩定,1,1.0000,0.039796,0.000000,0.139131
2026-04-20T23:22:12,104,49.099,80,0.812,2026-04-20T23:22:12.635,-41.00,IDLE,背景穩定,1,1.0000,0.028868,0.000000,0.121666
2026-04-20T23:22:13,105,49.910,80,0.710,2026-04-20T23:22:13.425,-42.00,IDLE,背景穩定,1,1.0000,0.027201,0.000000,0.118894
2026-04-20T23:22:14,106,51.098,80,0.768,2026-04-20T23:22:14.630,-43.00,IDLE,背景穩定,1,1.0000,0.013445,0.000000,0.047062
2026-04-20T23:22:15,107,51.947,80,0.696,2026-04-20T23:22:15.465,-43.00,IDLE,背景穩定,1,1.0000,0.012506,0.000000,0.033875
2026-04-20T23:22:16,108,53.120,80,0.751,2026-04-20T23:22:16.636,-43.00,IDLE,背景穩定,1,1.0000,0.026559,0.000000,0.065878
2026-04-20T23:22:17,109,53.938,80,0.683,2026-04-20T23:22:17.453,-43.00,IDLE,背景穩定,1,1.0000,0.014680,0.000000,0.062275
2026-04-20T23:22:18,110,55.110,80,0.770,2026-04-20T23:22:18.625,-44.00,IDLE,背景穩定,1,1.0000,0.008664,0.000000,0.027706
2026-04-20T23:22:19,111,56.159,80,0.723,2026-04-20T23:22:19.622,-44.00,IDLE,背景穩定,1,1.0000,0.009620,0.000000,0.024794
2026-04-20T23:22:20,112,56.926,80,0.660,2026-04-20T23:22:20.465,-43.00,IDLE,背景穩定,1,1.0000,0.025821,0.000000,0.098040
2026-04-20T23:22:21,113,58.092,80,0.795,2026-04-20T23:22:21.632,-40.00,IDLE,背景穩定,1,1.0000,0.041120,0.000000,0.082059
2026-04-20T23:22:22,114,58.840,80,0.854,2026-04-20T23:22:22.385,-42.00,IDLE,背景穩定,1,1.0000,0.011369,0.000000,0.063893
2026-04-20T23:22:23,115,60.101,80,0.705,2026-04-20T23:22:23.614,-45.00,IDLE,背景穩定,1,1.0000,0.024820,0.000000,0.098505
2026-04-20T23:22:24,116,60.916,80,0.685,2026-04-20T23:22:24.445,-44.00,IDLE,背景穩定,1,1.0000,0.017952,0.000000,0.095807
2026-04-20T23:22:25,117,62.117,80,0.776,2026-04-20T23:22:25.636,-42.00,IDLE,背景穩定,1,1.0000,0.012967,0.000000,0.055665
2026-04-20T23:22:26,118,62.942,80,0.701,2026-04-20T23:22:26.465,-43.00,IDLE,背景穩定,1,1.0000,0.020613,0.000000,0.049168
2026-04-20T23:22:27,119,64.109,80,0.825,2026-04-20T23:22:27.637,-44.00,IDLE,背景穩定,1,1.0000,0.009327,0.000000,0.040358
2026-04-20T23:22:28,120,64.702,80,0.792,2026-04-20T23:22:28.205,-45.00,IDLE,背景穩定,1,1.0000,0.008995,0.000000,0.037209
2026-04-20T23:22:29,121,66.118,80,0.811,2026-04-20T23:22:29.632,-42.00,IDLE,背景穩定,1,1.0000,0.018692,0.000000,0.052782
